Customer_ID,Latitude,Longitude,City,Order_Weight,Order_Volume,Time_Window_Start,Time_Window_End,Service_Time,Priority_Level,Delivery_Type,Return_Flag,x_km,y_km,row,col,Customer_ID_idx,Territory_Depot
C001979,10.880466,106.657875,Ho Chi Minh City,22.730000,0.025000,13:00,18:00,5,2,Home,False,11663.868631,1203.053126,2481,851,900,D001_3
C001980,10.834324,106.699679,Ho Chi Minh City,15.890000,0.131000,09:00,16:00,6,2,Home,False,11668.440224,1197.951205,1971,1308,901,D001_3
C001981,10.704919,106.810988,Ho Chi Minh City,21.490000,0.175000,09:00,16:00,7,2,Home,False,11680.612729,1183.642894,540,2525,902,D001_4
C001983,10.829381,106.631485,Ho Chi Minh City,18.820000,0.171000,08:00,11:00,13,2,Home,False,11660.982679,1197.404657,1916,562,903,D001_3
C001984,10.851117,106.617976,Ho Chi Minh City,3.280000,0.075000,17:00,20:00,15,2,Office,False,11659.505365,1199.808007,2157,415,904,D001_3
C001986,10.674612,106.727019,Ho Chi Minh City,5.270000,0.228000,13:00,16:00,4,1,Locker,False,11671.430066,1180.291849,205,1607,905,D001_2
C001987,10.763381,106.742409,Ho Chi Minh City,15.240000,0.033000,17:00,20:00,10,2,Home,False,11673.113082,1190.107037,1187,1775,906,D001_4
C001989,10.895085,106.755170,Ho Chi Minh City,1.560000,0.102000,13:00,18:00,8,3,Locker,False,11674.508596,1204.669548,2643,1915,907,D001_1
C001990,10.758546,106.794118,Ho Chi Minh City,15.070000,0.227000,10:00,18:00,12,2,Home,False,11678.767863,1189.572431,1133,2341,908,D001_4
C001996,10.833226,106.709798,Ho Chi Minh City,6.130000,0.076000,09:00,12:00,10,3,Locker,False,11669.546815,1197.829799,1959,1419,909,D001_3
C001998,10.863570,106.763949,Ho Chi Minh City,2.390000,0.028000,10:00,16:00,6,3,Home,False,11675.468648,1201.184935,2294,2011,910,D001_1
C002000,10.779073,106.607398,Ho Chi Minh City,20.640000,0.188000,17:00,20:00,8,2,Home,False,11658.348578,1191.842102,1360,299,911,D001_2
C002001,10.797417,106.772145,Ho Chi Minh City,4.990000,0.236000,08:00,16:00,12,2,Home,False,11676.364945,1193.870398,1563,2101,912,D001_1
C002002,10.854727,106.810842,Ho Chi Minh City,6.540000,0.235000,17:00,20:00,11,2,Home,False,11680.596763,1200.207164,2197,2524,913,D001_1
C002003,10.865822,106.795024,Ho Chi Minh City,7.080000,0.131000,08:00,12:00,10,2,Home,False,11678.866942,1201.433939,2319,2351,914,D001_1
C002008,10.765932,106.591188,Ho Chi Minh City,9.460000,0.040000,15:00,20:00,3,2,Locker,False,11656.575889,1190.389101,1215,122,915,D001_2
C002010,10.666333,106.700759,Ho Chi Minh City,20.670000,0.212000,10:00,16:00,9,1,Home,False,11668.558330,1179.376440,113,1320,916,D001_2
C002011,10.665450,106.807566,Ho Chi Minh City,4.550000,0.033000,10:00,16:00,9,2,Home,False,11680.238507,1179.278806,104,2488,917,D001_4
C002012,10.659625,106.771757,Ho Chi Minh City,7.010000,0.086000,15:00,21:00,9,2,Home,False,11676.322514,1178.634736,39,2096,918,D001_5
C002018,10.740302,106.738422,Ho Chi Minh City,18.070000,0.137000,08:00,11:00,8,2,Home,False,11672.677072,1187.555192,931,1732,919,D001_5
C002022,10.835473,106.621060,Ho Chi Minh City,15.360000,0.089000,08:00,11:00,11,2,Home,False,11659.842624,1198.078250,1984,448,920,D001_3
C002023,10.743290,106.722038,Ho Chi Minh City,0.910000,0.195000,13:00,16:00,13,1,Home,False,11670.885354,1187.885575,964,1553,921,D001_5
C002027,10.676124,106.752525,Ho Chi Minh City,4.930000,0.186000,13:00,20:00,15,2,Home,False,11674.219345,1180.459031,222,1886,922,D001_5
C002029,10.775594,106.771708,Ho Chi Minh City,9.780000,0.152000,08:00,12:00,3,1,Home,False,11676.317155,1191.457429,1322,2096,923,D001_4
C002032,10.721516,106.677319,Ho Chi Minh City,9.170000,0.074000,17:00,21:00,4,1,Office,False,11665.994984,1185.478024,724,1064,924,D001_2
C002034,10.756730,106.689295,Ho Chi Minh City,14.850000,0.026000,17:00,20:00,14,2,Home,False,11667.304653,1189.371636,1113,1194,925,D001_2
C002035,10.773531,106.661219,Ho Chi Minh City,15.520000,0.125000,10:00,16:00,11,2,Home,False,11664.234324,1191.229323,1299,887,926,D001_2
C002037,10.767582,106.810919,Ho Chi Minh City,12.030000,0.035000,15:00,18:00,9,2,Home,False,11680.605183,1190.571542,1233,2525,927,D001_4
C002041,10.667114,106.632455,Ho Chi Minh City,22.880000,0.027000,09:00,16:00,8,3,Home,False,11661.088756,1179.462795,122,573,928,D001_2
C002043,10.707316,106.602910,Ho Chi Minh City,14.560000,0.170000,13:00,18:00,6,2,Home,False,11657.857781,1183.907930,567,250,929,D001_2
C002047,10.708829,106.718190,Ho Chi Minh City,19.000000,0.116000,17:00,21:00,15,2,Home,False,11670.464546,1184.075223,583,1510,930,D001_2
C002048,10.871356,106.637769,Ho Chi Minh City,15.990000,0.144000,09:00,12:00,12,2,Home,False,11661.669884,1202.045833,2380,631,931,D001_3
C002054,10.674938,106.625870,Ho Chi Minh City,4.710000,0.007000,10:00,18:00,8,2,Locker,False,11660.368635,1180.327895,209,501,932,D001_2
C002055,10.843282,106.624026,Ho Chi Minh City,18.230000,0.217000,10:00,18:00,13,2,Locker,False,11660.166980,1198.941691,2070,481,933,D001_3
C002056,10.817432,106.768833,Ho Chi Minh City,5.060000,0.214000,17:00,21:00,12,2,Office,False,11676.002752,1196.083456,1784,2064,934,D001_1
C002058,10.841362,106.720058,Ho Chi Minh City,6.560000,0.206000,09:00,16:00,3,3,Home,False,11670.668826,1198.729396,2049,1531,935,D001_3
C002061,10.752233,106.728584,Ho Chi Minh City,10.260000,0.142000,08:00,12:00,7,2,Home,False,11671.601211,1188.874403,1063,1624,936,D001_5
C002063,10.728596,106.757496,Ho Chi Minh City,23.950000,0.056000,15:00,21:00,11,2,Office,False,11674.762963,1186.260860,802,1940,937,D001_4
C002064,10.780160,106.804744,Ho Chi Minh City,14.600000,0.023000,17:00,21:00,12,3,Home,False,11679.929899,1191.962291,1372,2457,938,D001_4
C002065,10.708373,106.708357,Ho Chi Minh City,8.180000,0.129000,15:00,21:00,15,2,Home,False,11669.389231,1184.024803,578,1403,939,D001_2
C002069,10.756019,106.778461,Ho Chi Minh City,10.960000,0.105000,09:00,16:00,14,2,Locker,False,11677.055649,1189.293021,1105,2170,940,D001_4
C002070,10.866474,106.676805,Ho Chi Minh City,22.490000,0.223000,10:00,18:00,5,3,Locker,False,11665.938774,1201.506030,2326,1058,941,D001_3
C002072,10.744454,106.720902,Ho Chi Minh City,21.330000,0.053000,13:00,18:00,10,2,Home,True,11670.761124,1188.014279,977,1540,942,D001_5
C002074,10.826578,106.768580,Ho Chi Minh City,13.810000,0.136000,15:00,21:00,14,1,Locker,False,11675.975084,1197.094729,1885,2062,943,D001_1
C002076,10.841848,106.607050,Ho Chi Minh City,23.490000,0.113000,15:00,20:00,9,2,Home,False,11658.310522,1198.783133,2054,295,944,D001_3
C002080,10.887355,106.786276,Ho Chi Minh City,16.090000,0.081000,10:00,16:00,9,2,Locker,False,11677.910280,1203.814842,2557,2255,945,D001_1
C002081,10.679275,106.762071,Ho Chi Minh City,10.200000,0.118000,15:00,20:00,13,1,Home,False,11675.263275,1180.807437,257,1990,946,D001_5
C002082,10.748862,106.609499,Ho Chi Minh City,4.090000,0.217000,15:00,18:00,14,3,Home,False,11658.578339,1188.501671,1026,322,947,D001_2
C002083,10.889981,106.626138,Ho Chi Minh City,13.770000,0.208000,13:00,20:00,11,2,Home,False,11660.397943,1204.105199,2586,504,948,D001_3
C002087,10.886815,106.685207,Ho Chi Minh City,24.810000,0.235000,13:00,20:00,9,1,Home,False,11666.857598,1203.755135,2551,1150,949,D001_3
C002088,10.721724,106.601897,Ho Chi Minh City,3.430000,0.190000,09:00,16:00,6,2,Home,True,11657.747001,1185.501023,726,239,950,D001_2
C002089,10.799014,106.681348,Ho Chi Minh City,4.940000,0.017000,08:00,12:00,5,1,Home,False,11666.435586,1194.046978,1580,1108,951,D001_3
C002090,10.833491,106.810225,Ho Chi Minh City,2.600000,0.236000,15:00,20:00,3,2,Home,False,11680.529289,1197.859100,1962,2517,952,D001_1
C002093,10.746247,106.799228,Ho Chi Minh City,2.410000,0.103000,10:00,18:00,9,2,Locker,False,11679.326682,1188.212531,997,2397,953,D001_4
C002094,10.735571,106.779801,Ho Chi Minh City,17.710000,0.029000,17:00,20:00,4,2,Home,False,11677.202188,1187.032085,879,2184,954,D001_4
C002095,10.750409,106.806201,Ho Chi Minh City,12.160000,0.150000,09:00,12:00,9,3,Home,False,11680.089233,1188.672723,1043,2473,955,D001_4
C002098,10.763093,106.708499,Ho Chi Minh City,19.520000,0.206000,09:00,12:00,10,2,Home,False,11669.404759,1190.075193,1183,1405,956,D001_5
C002102,10.792094,106.599958,Ho Chi Minh City,9.870000,0.220000,15:00,18:00,9,3,Home,False,11657.534956,1193.281834,1504,218,957,D001_2
C002104,10.662929,106.816150,Ho Chi Minh City,6.940000,0.167000,17:00,21:00,14,2,Home,False,11681.177234,1179.000060,76,2582,958,D001_4
C002106,10.845961,106.617771,Ho Chi Minh City,16.410000,0.046000,08:00,12:00,4,2,Home,True,11659.482947,1199.237908,2100,412,959,D001_3
C002107,10.733056,106.757641,Ho Chi Minh City,20.040000,0.019000,09:00,18:00,8,2,Home,False,11674.778820,1186.754002,851,1942,960,D001_4
C002108,10.766581,106.737974,Ho Chi Minh City,3.830000,0.097000,17:00,21:00,10,2,Home,False,11672.628080,1190.460861,1222,1727,961,D001_4
C002109,10.845840,106.794811,Ho Chi Minh City,23.490000,0.158000,17:00,21:00,6,1,Locker,False,11678.843648,1199.224529,2098,2348,962,D001_1
C002110,10.677532,106.749003,Ho Chi Minh City,10.310000,0.143000,15:00,20:00,14,2,Home,False,11673.834187,1180.614713,237,1847,963,D001_5
C002111,10.851393,106.700541,Ho Chi Minh City,12.740000,0.062000,15:00,18:00,13,2,Home,True,11668.534490,1199.838524,2160,1317,964,D001_3
C002114,10.664946,106.624823,Ho Chi Minh City,3.370000,0.119000,17:00,20:00,9,2,Locker,False,11660.254138,1179.223079,98,489,965,D001_2
C002115,10.657253,106.692565,Ho Chi Minh City,21.250000,0.052000,15:00,18:00,12,1,Home,True,11667.662253,1178.372464,13,1230,966,D001_2
C002118,10.741552,106.815550,Ho Chi Minh City,8.730000,0.100000,10:00,18:00,6,2,Home,False,11681.111619,1187.693405,945,2575,967,D001_4
C002124,10.790981,106.759325,Ho Chi Minh City,17.400000,0.062000,13:00,16:00,4,2,Home,False,11674.962978,1193.158769,1492,1960,968,D001_1
C002125,10.781298,106.762282,Ho Chi Minh City,19.180000,0.021000,13:00,20:00,9,2,Home,False,11675.286349,1192.088120,1385,1993,969,D001_4
C002126,10.693459,106.711984,Ho Chi Minh City,15.040000,0.236000,15:00,21:00,12,2,Home,False,11669.785871,1182.375762,413,1443,970,D001_2
C002128,10.865790,106.686487,Ho Chi Minh City,17.600000,0.102000,10:00,18:00,9,2,Home,False,11666.997576,1201.430400,2319,1164,971,D001_3
C002129,10.794516,106.741754,Ho Chi Minh City,9.040000,0.078000,17:00,20:00,5,1,Locker,False,11673.041452,1193.549634,1531,1768,972,D001_1
C002131,10.708509,106.718658,Ho Chi Minh City,10.400000,0.153000,10:00,18:00,3,2,Locker,False,11670.515725,1184.039840,580,1516,973,D001_2
C002133,10.723343,106.589418,Ho Chi Minh City,0.370000,0.021000,10:00,18:00,5,1,Home,False,11656.382325,1185.680036,744,102,974,D001_2
C002136,10.838494,106.708923,Ho Chi Minh City,22.020000,0.162000,10:00,16:00,14,1,Locker,False,11669.451127,1198.412282,2017,1409,975,D001_3
C002138,10.712433,106.767547,Ho Chi Minh City,6.740000,0.147000,10:00,18:00,10,1,Home,False,11675.862118,1184.473717,623,2050,976,D001_4
C002139,10.674723,106.593423,Ho Chi Minh City,2.080000,0.188000,08:00,16:00,9,2,Locker,False,11656.820303,1180.304122,206,146,977,D001_2
C002143,10.809998,106.802589,Ho Chi Minh City,22.990000,0.063000,08:00,12:00,5,2,Home,True,11679.694233,1195.261479,1702,2433,978,D001_1
C002147,10.811905,106.652554,Ho Chi Minh City,18.650000,0.025000,15:00,18:00,8,2,Home,False,11663.286738,1195.472336,1723,793,979,D001_3
C002148,10.743314,106.615758,Ho Chi Minh City,11.020000,0.155000,08:00,16:00,7,3,Home,False,11659.262809,1187.888229,965,390,980,D001_2
C002152,10.836000,106.772518,Ho Chi Minh City,10.900000,0.123000,10:00,16:00,9,2,Home,False,11676.405735,1198.136520,1989,2105,981,D001_1
C002154,10.782682,106.723537,Ho Chi Minh City,21.060000,0.062000,17:00,20:00,12,2,Home,False,11671.049282,1192.241149,1400,1569,982,D001_4
C002159,10.817608,106.663227,Ho Chi Minh City,9.620000,0.046000,10:00,16:00,9,2,Home,False,11664.453914,1196.102917,1786,909,983,D001_3
C002160,10.834709,106.808459,Ho Chi Minh City,16.240000,0.042000,17:00,20:00,6,3,Home,False,11680.336163,1197.993774,1975,2498,984,D001_1
C002161,10.827090,106.794789,Ho Chi Minh City,4.230000,0.131000,17:00,20:00,13,2,Home,False,11678.841242,1197.151341,1891,2348,985,D001_1
C002163,10.740448,106.611074,Ho Chi Minh City,15.070000,0.237000,15:00,20:00,10,2,Home,False,11658.750578,1187.571335,933,339,986,D001_2
C002165,10.801358,106.775826,Ho Chi Minh City,16.850000,0.166000,10:00,16:00,14,2,Locker,False,11676.767491,1194.306154,1606,2141,987,D001_1
C002166,10.740919,106.645394,Ho Chi Minh City,11.930000,0.078000,08:00,11:00,14,1,Locker,False,11662.503737,1187.623414,938,714,988,D001_2
C002167,10.858153,106.730855,Ho Chi Minh City,12.810000,0.061000,17:00,21:00,13,2,Home,False,11671.849562,1200.585977,2234,1649,989,D001_1
C002168,10.884630,106.582422,Ho Chi Minh City,3.750000,0.191000,10:00,18:00,14,2,Locker,False,11655.617258,1203.513539,2527,26,990,D001_3
C002169,10.743600,106.623391,Ho Chi Minh City,16.540000,0.118000,10:00,16:00,8,2,Home,False,11660.097537,1187.919852,968,474,991,D001_2
C002170,10.761105,106.814979,Ho Chi Minh City,23.810000,0.094000,08:00,16:00,12,2,Home,False,11681.049176,1189.855380,1161,2569,992,D001_4
C002172,10.878472,106.813482,Ho Chi Minh City,12.280000,0.024000,17:00,20:00,15,2,Home,False,11680.885467,1202.832649,2459,2553,993,D001_1
C002178,10.760768,106.654516,Ho Chi Minh City,23.990000,0.235000,15:00,20:00,8,1,Home,False,11663.501298,1189.818118,1158,814,994,D001_2
C002179,10.778863,106.748280,Ho Chi Minh City,5.540000,0.074000,10:00,16:00,6,2,Home,False,11673.755121,1191.818882,1358,1840,995,D001_4
C002183,10.710487,106.750134,Ho Chi Minh City,23.560000,0.157000,15:00,21:00,6,2,Home,True,11673.957871,1184.258548,602,1860,996,D001_5
C002188,10.742783,106.611638,Ho Chi Minh City,12.490000,0.121000,10:00,16:00,6,2,Home,False,11658.812255,1187.829516,959,345,997,D001_2
C002192,10.823261,106.770980,Ho Chi Minh City,3.170000,0.122000,13:00,20:00,7,2,Home,True,11676.237543,1196.727969,1849,2088,998,D001_1
C002200,10.792639,106.644222,Ho Chi Minh City,13.970000,0.186000,13:00,16:00,3,1,Locker,False,11662.375569,1193.342094,1510,702,999,D001_2
C002201,10.884158,106.620312,Ho Chi Minh City,2.500000,0.171000,15:00,20:00,3,2,Home,False,11659.760825,1203.461350,2522,440,1000,D001_3
C002203,10.682486,106.791616,Ho Chi Minh City,15.140000,0.146000,08:00,16:00,8,3,Home,False,11678.494250,1181.162477,292,2313,1001,D001_4
C002204,10.863978,106.733829,Ho Chi Minh City,11.940000,0.216000,13:00,16:00,6,2,Home,False,11672.174792,1201.230047,2299,1682,1002,D001_1
C002205,10.681233,106.664916,Ho Chi Minh City,3.930000,0.161000,08:00,11:00,14,3,Home,False,11664.638619,1181.023933,278,928,1003,D001_2
C002206,10.835986,106.659271,Ho Chi Minh City,8.320000,0.200000,13:00,18:00,8,2,Office,False,11664.021295,1198.134972,1989,866,1004,D001_3
C002207,10.835626,106.709503,Ho Chi Minh City,10.260000,0.190000,13:00,16:00,11,2,Home,False,11669.514555,1198.095167,1985,1415,1005,D001_3
C002209,10.820040,106.781629,Ho Chi Minh City,16.460000,0.135000,08:00,11:00,6,2,Home,False,11677.402094,1196.371823,1813,2204,1006,D001_1
C002211,10.766345,106.791629,Ho Chi Minh City,16.380000,0.108000,17:00,21:00,13,1,Home,False,11678.495672,1190.434767,1219,2314,1007,D001_4
C002212,10.751111,106.800745,Ho Chi Minh City,16.390000,0.083000,09:00,18:00,11,2,Home,False,11679.492577,1188.750343,1051,2413,1008,D001_4
C002217,10.788509,106.588668,Ho Chi Minh City,0.710000,0.026000,17:00,21:00,9,2,Home,False,11656.300307,1192.885440,1464,94,1009,D001_2
C002218,10.808293,106.677900,Ho Chi Minh City,6.670000,0.037000,10:00,18:00,10,1,Home,False,11666.058521,1195.072957,1683,1070,1010,D001_3
C002220,10.872391,106.644897,Ho Chi Minh City,15.810000,0.148000,13:00,18:00,9,2,Home,False,11662.449386,1202.160273,2392,709,1011,D001_3
C002221,10.754679,106.781039,Ho Chi Minh City,24.790000,0.038000,15:00,18:00,12,2,Home,False,11677.337573,1189.144857,1090,2198,1012,D001_4
C002222,10.680007,106.597885,Ho Chi Minh City,14.490000,0.194000,13:00,16:00,7,3,Home,False,11657.308258,1180.888374,265,195,1013,D001_2
C002225,10.745287,106.775004,Ho Chi Minh City,19.070000,0.236000,15:00,18:00,7,1,Home,False,11676.677599,1188.106384,986,2132,1014,D001_4
C002226,10.837345,106.610657,Ho Chi Minh City,11.120000,0.212000,13:00,20:00,14,2,Home,False,11658.704975,1198.285237,2004,335,1015,D001_3
C002227,10.657539,106.591820,Ho Chi Minh City,7.100000,0.126000,09:00,12:00,8,2,Home,False,11656.645003,1178.404087,16,129,1016,D001_2
C002228,10.669889,106.639416,Ho Chi Minh City,0.420000,0.234000,13:00,20:00,7,3,Home,False,11661.849996,1179.769627,153,649,1017,D001_2
C002229,10.734075,106.683482,Ho Chi Minh City,12.720000,0.227000,17:00,20:00,11,1,Home,False,11666.668956,1186.866673,862,1131,1018,D001_2
C002230,10.767367,106.657128,Ho Chi Minh City,7.640000,0.234000,08:00,11:00,11,1,Home,True,11663.786941,1190.547769,1231,843,1019,D001_2
C002233,10.699318,106.596272,Ho Chi Minh City,23.970000,0.141000,17:00,20:00,12,2,Home,False,11657.131864,1183.023591,478,177,1020,D001_2
C002234,10.871777,106.630945,Ho Chi Minh City,0.620000,0.051000,15:00,18:00,7,2,Home,False,11660.923626,1202.092383,2385,556,1021,D001_3
C002235,10.695439,106.661460,Ho Chi Minh City,2.660000,0.143000,17:00,20:00,14,2,Home,False,11664.260679,1182.594690,435,890,1022,D001_2
C002238,10.698958,106.632975,Ho Chi Minh City,7.240000,0.156000,08:00,11:00,6,2,Home,False,11661.145622,1182.983786,474,579,1023,D001_2
C002239,10.811262,106.590365,Ho Chi Minh City,14.390000,0.239000,17:00,20:00,6,2,Home,False,11656.485887,1195.401239,1716,113,1024,D001_2
C002241,10.770815,106.656122,Ho Chi Minh City,22.750000,0.153000,08:00,12:00,8,2,Home,False,11663.676927,1190.929015,1269,832,1025,D001_2
C002243,10.685720,106.710248,Ho Chi Minh City,2.400000,0.201000,08:00,16:00,15,2,Home,False,11669.596026,1181.520060,328,1424,1026,D001_2
C002245,10.778477,106.744862,Ho Chi Minh City,4.300000,0.227000,13:00,20:00,8,2,Home,False,11673.381336,1191.776202,1353,1802,1027,D001_4
C002246,10.674371,106.694886,Ho Chi Minh City,15.200000,0.031000,09:00,12:00,3,3,Home,False,11667.916072,1180.265201,202,1256,1028,D001_2
C002247,10.667501,106.701881,Ho Chi Minh City,7.040000,0.207000,09:00,12:00,7,3,Locker,False,11668.681030,1179.505586,126,1332,1029,D001_2
C002251,10.774586,106.739144,Ho Chi Minh City,13.340000,0.181000,09:00,18:00,12,2,Home,False,11672.756029,1191.345974,1310,1740,1030,D001_4
C002252,10.765660,106.814465,Ho Chi Minh City,13.940000,0.221000,15:00,20:00,4,3,Locker,False,11680.992966,1190.359026,1212,2563,1031,D001_4
C002255,10.663605,106.813582,Ho Chi Minh City,8.820000,0.066000,10:00,16:00,13,2,Home,False,11680.896403,1179.074805,83,2554,1032,D001_4
C002258,10.810839,106.790504,Ho Chi Minh City,18.590000,0.017000,15:00,18:00,7,2,Home,False,11678.372644,1195.354468,1711,2301,1033,D001_1
C002259,10.659757,106.811543,Ho Chi Minh City,16.480000,0.224000,08:00,16:00,15,2,Locker,False,11680.673423,1178.649331,41,2531,1034,D001_4
C002260,10.759270,106.606458,Ho Chi Minh City,0.860000,0.030000,13:00,16:00,10,2,Home,False,11658.245782,1189.652484,1141,289,1035,D001_2
C002261,10.763684,106.756109,Ho Chi Minh City,20.780000,0.160000,10:00,18:00,10,1,Home,True,11674.611283,1190.140540,1190,1925,1036,D001_4
C002262,10.748907,106.591442,Ho Chi Minh City,4.940000,0.118000,10:00,16:00,10,2,Home,False,11656.603666,1188.506647,1026,124,1037,D001_2
C002265,10.841230,106.706567,Ho Chi Minh City,19.920000,0.154000,17:00,20:00,12,2,Home,False,11669.193480,1198.714801,2047,1383,1038,D001_3
C002268,10.729155,106.617055,Ho Chi Minh City,23.320000,0.233000,09:00,12:00,14,1,Home,False,11659.404646,1186.322668,808,404,1039,D001_2
C002270,10.695432,106.763840,Ho Chi Minh City,14.570000,0.165000,10:00,16:00,13,2,Office,False,11675.456728,1182.593916,435,2010,1040,D001_4
C002271,10.850133,106.678897,Ho Chi Minh City,18.070000,0.045000,09:00,18:00,4,1,Home,False,11666.167550,1199.699206,2146,1081,1041,D001_3
C002273,10.709865,106.686895,Ho Chi Minh City,18.690000,0.141000,10:00,18:00,4,2,Home,False,11667.042194,1184.189773,595,1168,1042,D001_2
C002274,10.761299,106.582819,Ho Chi Minh City,15.450000,0.247000,09:00,12:00,8,1,Home,False,11655.660673,1189.876830,1163,30,1043,D001_2
C002275,10.745606,106.608917,Ho Chi Minh City,21.630000,0.043000,09:00,18:00,3,1,Locker,False,11658.514693,1188.141655,990,316,1044,D001_2
C002277,10.657302,106.805917,Ho Chi Minh City,19.200000,0.197000,10:00,16:00,8,1,Home,False,11680.058176,1178.377882,14,2470,1045,D001_4
C002279,10.742323,106.672418,Ho Chi Minh City,11.830000,0.248000,17:00,21:00,15,3,Home,True,11665.459021,1187.778654,954,1010,1046,D001_2
C002281,10.779096,106.805181,Ho Chi Minh City,6.960000,0.143000,15:00,21:00,5,2,Home,False,11679.977689,1191.844645,1360,2462,1047,D001_4
C002282,10.745541,106.680035,Ho Chi Minh City,21.040000,0.224000,15:00,21:00,14,2,Locker,False,11666.292000,1188.134468,989,1093,1048,D001_2
C002283,10.890901,106.709235,Ho Chi Minh City,5.280000,0.026000,17:00,20:00,13,3,Home,False,11669.485247,1204.206924,2596,1413,1049,D001_3
C002284,10.783785,106.733291,Ho Chi Minh City,2.440000,0.208000,17:00,20:00,5,2,Home,False,11672.115958,1192.363107,1412,1676,1050,D001_4
C002292,10.694316,106.758867,Ho Chi Minh City,22.100000,0.188000,13:00,20:00,8,1,Home,False,11674.912892,1182.470520,423,1955,1051,D001_5
C002294,10.778756,106.603169,Ho Chi Minh City,14.290000,0.129000,10:00,16:00,10,2,Home,False,11657.886104,1191.807051,1357,253,1052,D001_2
C002295,10.874407,106.808345,Ho Chi Minh City,12.080000,0.060000,09:00,18:00,4,2,Home,False,11680.323697,1202.383182,2414,2496,1053,D001_1
C002300,10.729182,106.631343,Ho Chi Minh City,7.030000,0.133000,10:00,18:00,6,2,Home,False,11660.967150,1186.325654,808,561,1054,D001_2
C002301,10.699245,106.675232,Ho Chi Minh City,14.130000,0.125000,15:00,21:00,11,2,Locker,False,11665.766754,1183.015520,477,1041,1055,D001_2
C002304,10.819602,106.597722,Ho Chi Minh City,5.500000,0.229000,10:00,18:00,11,3,Locker,False,11657.290432,1196.323393,1808,193,1056,D001_2
C002307,10.695062,106.754315,Ho Chi Minh City,12.120000,0.153000,15:00,21:00,12,2,Home,False,11674.415096,1182.553005,431,1906,1057,D001_5
C002310,10.788402,106.621645,Ho Chi Minh City,3.480000,0.095000,08:00,12:00,14,3,Home,False,11659.906599,1192.873609,1463,455,1058,D001_2
C002311,10.712074,106.717474,Ho Chi Minh City,3.700000,0.037000,17:00,20:00,7,1,Office,True,11670.386246,1184.434022,619,1503,1059,D001_2
C002314,10.835890,106.685957,Ho Chi Minh City,11.700000,0.050000,09:00,12:00,12,3,Home,True,11666.939616,1198.124357,1988,1158,1060,D001_3
C002315,10.689915,106.635089,Ho Chi Minh City,16.290000,0.222000,10:00,16:00,14,2,Locker,False,11661.376805,1181.983902,374,602,1061,D001_2
C002320,10.794201,106.580234,Ho Chi Minh City,15.810000,0.021000,08:00,16:00,7,3,Locker,False,11655.377984,1193.514805,1527,2,1062,D001_2
C002322,10.755995,106.774026,Ho Chi Minh City,3.590000,0.083000,13:00,20:00,8,1,Home,False,11676.570647,1189.290367,1105,2121,1063,D001_4
C002325,10.796181,106.802598,Ho Chi Minh City,23.200000,0.221000,13:00,16:00,9,2,Home,False,11679.695217,1193.733733,1549,2434,1064,D001_1
C002328,10.746742,106.666145,Ho Chi Minh City,1.370000,0.016000,08:00,11:00,11,2,Home,False,11664.773020,1188.267263,1003,941,1065,D001_2
C002331,10.678360,106.700848,Ho Chi Minh City,8.480000,0.006000,09:00,16:00,5,2,Home,False,11668.568063,1180.706265,246,1321,1066,D001_2
C002332,10.751577,106.596488,Ho Chi Minh City,21.700000,0.063000,13:00,18:00,8,2,Home,False,11657.155485,1188.801869,1056,180,1067,D001_2
C002333,10.885892,106.681271,Ho Chi Minh City,7.550000,0.074000,13:00,20:00,11,2,Home,False,11666.427166,1203.653078,2541,1107,1068,D001_3
C002335,10.758110,106.692264,Ho Chi Minh City,14.480000,0.095000,09:00,16:00,8,2,Home,False,11667.629336,1189.524223,1128,1227,1069,D001_2
C002336,10.853087,106.816066,Ho Chi Minh City,11.030000,0.206000,15:00,20:00,13,3,Home,False,11681.168048,1200.025830,2178,2581,1070,D001_1
C002338,10.850983,106.730765,Ho Chi Minh City,19.590000,0.215000,09:00,18:00,8,2,Home,False,11671.839720,1199.793190,2155,1648,1071,D001_1
C002339,10.861994,106.632948,Ho Chi Minh City,16.500000,0.032000,08:00,11:00,14,1,Home,False,11661.142670,1201.010677,2277,578,1072,D001_3
C002341,10.861700,106.585844,Ho Chi Minh City,11.970000,0.039000,09:00,18:00,7,2,Home,False,11655.991481,1200.978169,2274,63,1073,D001_3
C002346,10.769256,106.758397,Ho Chi Minh City,12.530000,0.165000,09:00,18:00,8,1,Home,False,11674.861494,1190.756636,1251,1950,1074,D001_4
C002347,10.730306,106.753656,Ho Chi Minh City,16.410000,0.085000,08:00,11:00,5,2,Home,False,11674.343029,1186.449934,821,1898,1075,D001_4
C002348,10.707215,106.676674,Ho Chi Minh City,1.940000,0.219000,08:00,12:00,6,2,Home,False,11665.924448,1183.896763,565,1056,1076,D001_2
C002350,10.697440,106.634989,Ho Chi Minh City,15.820000,0.162000,17:00,21:00,5,1,Home,False,11661.365869,1182.815941,457,601,1077,D001_2
C002355,10.711851,106.755751,Ho Chi Minh City,2.240000,0.058000,08:00,16:00,7,2,Home,True,11674.572133,1184.409365,617,1921,1078,D001_4
C002360,10.856517,106.814311,Ho Chi Minh City,21.050000,0.046000,10:00,18:00,11,2,Locker,False,11680.976125,1200.405085,2216,2562,1079,D001_1
